Seq,loc,v(g),ev(g),iv(g),uniq_Op,uniq_Opnd,total_Op,total_Opnd,branchCount,defects
5375,4.0,1.0,1.0,1.0,0,0,0,0,1,False
5376,27.0,2.0,1.0,2.0,0,0,0,0,3,False
5377,4.0,1.0,1.0,1.0,5,3,6,3,1,False
5378,4.0,1.0,1.0,1.0,5,1,5,1,1,False
5379,21.0,5.0,1.0,1.0,11,8,33,10,6,False
5380,4.0,1.0,1.0,1.0,6,2,6,2,1,False
5381,173.0,12.0,1.0,9.0,26,53,279,198,22,False
5382,4.0,1.0,1.0,1.0,3,1,3,1,1,False
5383,9.0,1.0,1.0,1.0,14,6,18,9,1,False
5384,9.0,1.0,1.0,1.0,13,5,16,8,1,False
5385,6.0,1.0,1.0,1.0,7,3,7,3,1,False
5386,12.0,1.0,1.0,1.0,0,0,0,0,1,False
5387,13.0,1.0,1.0,1.0,0,0,0,0,1,False
5388,19.0,3.0,1.0,2.0,11,9,26,16,5,False
5389,48.0,6.0,6.0,3.0,0,0,0,0,11,False
5390,4.0,1.0,1.0,1.0,6,1,6,1,1,False
5391,47.0,12.0,1.0,11.0,20,29,73,49,14,False
5392,63.0,4.0,1.0,4.0,17,44,105,89,7,False
5393,6.0,1.0,1.0,1.0,5,3,9,4,1,False
5394,70.0,5.0,1.0,4.0,0,0,0,0,9,False
5395,20.0,2.0,1.0,2.0,14,9,61,24,3,False
5396,23.0,28.0,28.0,28.0,10,21,138,73,55,False
5397,5.0,1.0,1.0,1.0,6,2,6,2,1,False
5398,5.0,1.0,1.0,1.0,6,2,6,2,1,False
5399,4.0,1.0,1.0,1.0,4,1,4,1,1,False
5400,4.0,1.0,1.0,1.0,4,1,4,1,1,False
5401,4.0,1.0,1.0,1.0,3,1,3,1,1,False
5402,4.0,1.0,1.0,1.0,3,1,3,1,1,False
5403,4.0,1.0,1.0,1.0,3,1,3,1,1,False
5404,52.0,12.0,1.0,12.0,9,26,80,58,23,False
5405,21.0,4.0,4.0,1.0,15,9,33,23,7,False
5406,15.0,5.0,3.0,2.0,13,10,26,18,9,False
5407,31.0,7.0,1.0,1.0,18,17,51,29,9,False
5408,31.0,7.0,1.0,1.0,16,16,39,23,9,False
5409,25.0,7.0,1.0,7.0,13,16,44,28,8,False
5410,20.0,6.0,1.0,2.0,14,15,33,17,7,False
5411,51.0,7.0,1.0,4.0,17,22,82,68,13,False
5412,17.0,2.0,1.0,1.0,0,0,0,0,3,False
5413,17.0,2.0,1.0,1.0,0,0,0,0,3,False
5414,39.0,9.0,1.0,2.0,19,16,56,35,17,False
5415,4.0,1.0,1.0,1.0,4,1,5,1,1,False
5416,14.0,2.0,1.0,1.0,11,3,15,6,3,False
5417,11.0,2.0,1.0,1.0,10,3,13,6,3,False
5418,21.0,4.0,1.0,4.0,0,0,0,0,7,False
5419,8.0,2.0,1.0,1.0,11,6,15,8,3,False
5420,25.0,5.0,4.0,5.0,14,8,39,15,9,False
5421,8.0,2.0,1.0,1.0,10,6,14,8,3,False
5422,48.0,5.0,1.0,5.0,17,14,77,49,9,False
5423,193.0,25.0,25.0,19.0,23,45,365,261,49,False
5424,313.0,27.0,12.0,14.0,25,92,436,324,53,False
5425,37.0,4.0,1.0,3.0,11,21,37,31,7,False
5426,18.0,5.0,5.0,1.0,12,6,24,12,9,False
5427,5.0,1.0,1.0,1.0,5,2,5,2,1,False
5428,19.0,6.0,1.0,6.0,0,0,0,0,11,False
5429,44.0,6.0,3.0,5.0,16,23,77,45,11,False
5430,70.0,26.0,24.0,5.0,0,0,0,0,48,False
5431,16.0,4.0,3.0,1.0,0,0,0,0,7,False
5432,37.0,6.0,4.0,2.0,0,0,0,0,11,False
5433,74.0,27.0,24.0,4.0,0,0,0,0,50,False
5434,56.0,9.0,5.0,4.0,0,0,0,0,17,False
5435,32.0,5.0,3.0,3.0,13,16,62,42,9,False
5436,34.0,14.0,11.0,3.0,0,0,0,0,27,False
5437,10.0,2.0,1.0,2.0,0,0,0,0,3,False
5438,10.0,1.0,1.0,1.0,8,7,11,8,1,False
5439,27.0,14.0,11.0,2.0,0,0,0,0,27,False
5440,25.0,10.0,6.0,3.0,17,14,61,41,19,False
5441,24.0,15.0,12.0,2.0,0,0,0,0,29,False
5442,25.0,2.0,1.0,2.0,10,6,18,12,3,False
5443,17.0,5.0,3.0,2.0,0,0,0,0,9,False
5444,13.0,2.0,1.0,1.0,0,0,0,0,3,False
5445,24.0,11.0,8.0,1.0,0,0,0,0,21,False
5446,14.0,3.0,1.0,3.0,0,0,0,0,5,False
5447,27.0,7.0,6.0,3.0,20,9,45,29,13,False
5448,68.0,11.0,9.0,9.0,16,35,110,81,21,False
5449,10.0,1.0,1.0,1.0,8,6,17,9,1,False
5450,4.0,1.0,1.0,1.0,3,1,3,1,1,False
5451,4.0,1.0,1.0,1.0,3,1,3,1,1,False
5452,4.0,1.0,1.0,1.0,3,1,3,1,1,False
5453,4.0,1.0,1.0,1.0,3,1,3,1,1,False
5454,16.0,1.0,1.0,1.0,11,7,20,12,1,False
5455,26.0,5.0,4.0,4.0,17,18,67,38,9,False
5456,18.0,3.0,1.0,2.0,9,10,22,16,5,False
5457,32.0,4.0,1.0,1.0,0,0,0,0,7,False
5458,4.0,1.0,1.0,1.0,6,2,7,2,1,False
5459,4.0,1.0,1.0,1.0,5,1,5,1,1,False
5460,20.0,2.0,1.0,2.0,9,12,27,20,3,False
5461,20.0,2.0,1.0,2.0,9,12,27,20,3,False
5462,51.0,11.0,9.0,3.0,19,16,83,42,21,False
5463,4.0,1.0,1.0,1.0,3,1,3,1,1,False
5464,24.0,6.0,4.0,1.0,13,9,28,18,11,False
5465,4.0,1.0,1.0,1.0,3,1,3,1,1,False
5466,4.0,1.0,1.0,1.0,3,1,3,1,1,False
5467,4.0,1.0,1.0,1.0,3,1,3,1,1,False
5468,21.0,5.0,1.0,1.0,11,8,33,10,6,False
5469,4.0,1.0,1.0,1.0,5,1,5,1,1,False
5470,8.0,2.0,1.0,1.0,8,8,17,10,3,False
5471,4.0,1.0,1.0,1.0,3,1,3,1,1,False
5472,4.0,1.0,1.0,1.0,7,5,9,5,1,False
5473,4.0,1.0,1.0,1.0,3,1,3,1,1,False
5474,4.0,1.0,1.0,1.0,7,4,8,4,1,False
5475,5.0,1.0,1.0,1.0,7,7,11,7,1,False
5476,4.0,1.0,1.0,1.0,7,7,11,7,1,False
5477,4.0,1.0,1.0,1.0,7,5,8,5,1,False
5478,25.0,5.0,1.0,5.0,11,12,33,20,6,False
5479,12.0,2.0,1.0,2.0,9,16,28,24,3,False
5480,13.0,2.0,1.0,2.0,9,11,20,16,3,False
5481,48.0,25.0,17.0,1.0,14,18,132,106,49,False
5482,9.0,3.0,1.0,1.0,10,3,15,8,5,False
5483,4.0,1.0,1.0,1.0,5,3,6,3,1,False
5484,4.0,1.0,1.0,1.0,5,3,6,3,1,False
5485,4.0,1.0,1.0,1.0,5,2,5,2,1,False
5486,13.0,2.0,1.0,2.0,11,6,17,10,3,False
5487,4.0,1.0,1.0,1.0,5,2,5,2,1,False
5488,4.0,1.0,1.0,1.0,5,2,5,2,1,False
5489,6.0,1.0,1.0,1.0,7,4,13,6,1,False
5490,4.0,1.0,1.0,1.0,6,2,6,2,1,False
5491,4.0,1.0,1.0,1.0,5,2,5,2,1,False
5492,4.0,1.0,1.0,1.0,5,2,5,2,1,False
5493,11.0,2.0,1.0,1.0,10,3,17,5,3,False
5494,19.0,4.0,1.0,4.0,10,10,27,16,5,False
5495,4.0,1.0,1.0,1.0,3,1,3,1,1,False
5496,9.0,1.0,1.0,1.0,10,7,22,11,1,False
5497,19.0,3.0,1.0,1.0,11,6,32,18,5,False
5498,4.0,1.0,1.0,1.0,3,1,3,1,1,False
5499,6.0,1.0,1.0,1.0,6,1,6,1,1,False
5500,70.0,15.0,1.0,4.0,24,29,96,51,24,False
5501,25.0,4.0,1.0,3.0,14,12,34,21,7,False
5502,15.0,1.0,1.0,1.0,10,11,22,13,1,False
5503,46.0,13.0,1.0,13.0,0,0,0,0,14,False
5504,9.0,2.0,1.0,1.0,10,6,13,7,3,False
5505,4.0,1.0,1.0,1.0,7,4,8,4,1,False
5506,59.0,8.0,6.0,8.0,20,41,135,98,15,False
5507,23.0,6.0,3.0,2.0,14,14,31,23,11,False
5508,24.0,2.0,1.0,1.0,14,8,52,22,3,False
5509,26.0,4.0,3.0,2.0,13,13,30,20,7,False
5510,13.0,3.0,3.0,2.0,14,12,22,16,5,False
5511,15.0,3.0,3.0,2.0,13,11,21,15,5,False
5512,23.0,4.0,3.0,2.0,19,14,34,22,7,False
5513,20.0,4.0,3.0,3.0,0,0,0,0,7,False
5514,24.0,4.0,3.0,3.0,16,33,62,45,7,False
5515,32.0,2.0,1.0,2.0,14,12,42,22,3,False
5516,33.0,5.0,1.0,2.0,13,13,32,23,9,False
5517,18.0,1.0,1.0,1.0,9,9,36,19,1,False
5518,68.0,8.0,4.0,7.0,16,18,78,58,14,False
5519,31.0,7.0,6.0,2.0,15,9,36,24,13,False
5520,4.0,1.0,1.0,1.0,3,1,3,1,1,False
5521,167.0,27.0,1.0,21.0,18,37,245,216,53,False
5522,4.0,1.0,1.0,1.0,3,1,3,1,1,False
5523,4.0,1.0,1.0,1.0,6,2,7,2,1,False
5524,13.0,3.0,1.0,3.0,8,7,18,14,5,False
5525,20.0,5.0,1.0,1.0,11,9,33,10,6,False
5526,34.0,4.0,3.0,1.0,19,15,83,43,7,False
5527,4.0,1.0,1.0,1.0,6,2,7,2,1,False
5528,4.0,1.0,1.0,1.0,3,1,3,1,1,False
5529,4.0,1.0,1.0,1.0,5,1,5,1,1,False
5530,15.0,3.0,3.0,1.0,16,8,32,16,5,False
5531,4.0,1.0,1.0,1.0,6,2,7,2,1,False
5532,15.0,6.0,1.0,1.0,6,12,29,16,11,False
5533,21.0,6.0,6.0,2.0,17,9,33,20,11,False
5534,6.0,1.0,1.0,1.0,4,4,7,4,1,False
5535,4.0,1.0,1.0,1.0,6,2,7,2,1,False
5536,10.0,3.0,1.0,1.0,0,0,0,0,5,False
5537,7.0,2.0,1.0,1.0,0,0,0,0,3,False
5538,70.0,4.0,4.0,2.0,15,27,98,74,7,False
5539,30.0,2.0,1.0,2.0,15,13,41,25,3,False
5540,5.0,1.0,1.0,1.0,5,2,5,2,1,False
5541,6.0,1.0,1.0,1.0,7,3,8,4,1,False
5542,4.0,1.0,1.0,1.0,3,1,3,1,1,False
5543,12.0,2.0,1.0,2.0,12,11,24,13,3,False
5544,4.0,1.0,1.0,1.0,3,1,3,1,1,False
5545,4.0,1.0,1.0,1.0,6,2,7,2,1,False
5546,4.0,1.0,1.0,1.0,6,2,7,2,1,False
5547,4.0,1.0,1.0,1.0,7,2,7,2,1,False
5548,4.0,1.0,1.0,1.0,6,2,7,2,1,False
5549,13.0,4.0,3.0,3.0,11,10,16,12,7,False
5550,58.0,10.0,6.0,3.0,21,41,138,120,19,False
5551,53.0,5.0,1.0,5.0,17,36,117,98,9,False
5552,21.0,3.0,1.0,3.0,13,13,46,34,5,False
5553,22.0,5.0,5.0,1.0,0,0,0,0,9,False
5554,20.0,3.0,3.0,2.0,0,0,0,0,5,False
5555,19.0,4.0,1.0,4.0,10,10,27,16,5,False
5556,4.0,1.0,1.0,1.0,5,3,6,3,1,False
5557,21.0,8.0,1.0,8.0,0,0,0,0,15,False
5558,22.0,5.0,1.0,4.0,9,11,36,30,9,False
5559,28.0,9.0,9.0,1.0,17,11,51,29,17,False
5560,4.0,1.0,1.0,1.0,3,1,3,1,1,False
5561,4.0,1.0,1.0,1.0,3,1,3,1,1,False
5562,4.0,1.0,1.0,1.0,3,1,3,1,1,False
5563,4.0,1.0,1.0,1.0,0,0,0,0,1,False
5564,4.0,1.0,1.0,1.0,3,1,3,1,1,False
5565,4.0,1.0,1.0,1.0,3,1,3,1,1,False
5566,4.0,1.0,1.0,1.0,0,0,0,0,1,False
5567,4.0,1.0,1.0,1.0,3,1,3,1,1,False
5568,31.0,10.0,1.0,2.0,17,20,68,47,19,False
5569,33.0,6.0,1.0,3.0,16,22,58,44,11,False
5570,11.0,4.0,1.0,1.0,5,7,15,10,7,False
5571,20.0,5.0,1.0,1.0,10,5,28,10,6,False
5572,14.0,3.0,3.0,1.0,12,5,17,10,5,False
5573,10.0,1.0,1.0,1.0,8,7,23,12,1,False
5574,23.0,20.0,20.0,7.0,21,9,128,75,39,False
5575,19.0,4.0,1.0,1.0,5,8,19,10,7,False
5576,56.0,12.0,3.0,2.0,17,14,60,35,18,False
5577,4.0,1.0,1.0,1.0,3,1,3,1,1,False
5578,45.0,9.0,4.0,6.0,0,0,0,0,15,False
5579,59.0,82.0,82.0,82.0,0,0,0,0,163,False
5580,92.0,17.0,15.0,3.0,0,0,0,0,31,False
5581,17.0,2.0,1.0,1.0,10,10,28,15,3,False
5582,30.0,8.0,1.0,1.0,14,16,44,16,9,False
5583,4.0,1.0,1.0,1.0,3,1,3,1,1,False
5584,8.0,1.0,1.0,1.0,0,0,0,0,1,False
5585,19.0,5.0,1.0,5.0,11,12,32,20,6,False
5586,11.0,1.0,1.0,1.0,10,5,19,8,1,False
5587,28.0,1.0,1.0,1.0,13,11,42,22,1,False
5588,31.0,4.0,1.0,2.0,18,14,77,46,7,False
5589,44.0,11.0,10.0,5.0,19,29,103,74,21,False
5590,10.0,7.0,7.0,7.0,0,0,0,0,13,False
5591,11.0,1.0,1.0,1.0,11,5,14,6,1,False
5592,4.0,1.0,1.0,1.0,7,4,8,5,1,False
5593,9.0,1.0,1.0,1.0,8,5,13,7,1,False
5594,6.0,1.0,1.0,1.0,8,4,17,8,1,False
5595,1.0,1.0,1.0,1.0,3,1,3,1,1,False
5596,1.0,1.0,1.0,1.0,3,1,3,1,1,False
5597,1.0,1.0,1.0,1.0,3,1,3,1,1,False
5598,1.0,1.0,1.0,1.0,3,1,3,1,1,False
5599,1.0,1.0,1.0,1.0,5,2,5,2,1,False
5600,4.0,1.0,1.0,1.0,4,1,4,1,1,False
5601,4.0,1.0,1.0,1.0,3,2,3,2,1,False
5602,9.0,4.0,3.0,1.0,13,5,19,10,7,False
5603,11.0,1.0,1.0,1.0,4,10,16,15,1,False
5604,14.0,2.0,1.0,2.0,6,14,21,16,3,False
5605,13.0,2.0,1.0,2.0,9,12,17,13,3,False
5606,126.0,17.0,1.0,13.0,30,68,299,230,28,False
5607,24.0,1.0,1.0,1.0,7,22,46,40,1,False
5608,139.0,17.0,5.0,11.0,32,48,288,215,25,False
5609,11.0,3.0,3.0,2.0,12,8,18,11,5,False
5610,4.0,1.0,1.0,1.0,3,1,3,1,1,False
5611,12.0,3.0,3.0,2.0,13,8,19,11,5,False
5612,7.0,1.0,1.0,1.0,4,7,8,8,1,False
5613,30.0,1.0,1.0,1.0,8,25,47,38,1,False
5614,16.0,3.0,1.0,2.0,16,7,19,12,5,False
5615,29.0,1.0,1.0,1.0,8,24,44,37,1,False
5616,16.0,3.0,1.0,2.0,16,7,19,12,5,False
5617,11.0,2.0,1.0,2.0,6,3,7,4,3,False
5618,7.0,1.0,1.0,1.0,3,2,3,2,1,False
5619,7.0,1.0,1.0,1.0,3,2,3,2,1,False
5620,17.0,1.0,1.0,1.0,8,16,31,23,1,False
5621,77.0,9.0,1.0,9.0,17,31,104,64,17,False
5622,14.0,2.0,1.0,2.0,11,11,27,16,3,False
5623,14.0,2.0,1.0,2.0,14,11,30,16,3,False
5624,14.0,2.0,1.0,2.0,12,11,26,15,3,False
5625,13.0,2.0,1.0,2.0,11,11,25,15,3,False
5626,16.0,2.0,1.0,2.0,11,13,29,18,3,False
5627,15.0,2.0,1.0,2.0,11,12,26,16,3,False
5628,13.0,2.0,1.0,2.0,11,11,25,15,3,False
5629,13.0,2.0,1.0,2.0,11,11,25,15,3,False
5630,13.0,2.0,1.0,2.0,11,11,23,14,3,False
5631,13.0,2.0,1.0,2.0,0,0,0,0,3,False
5632,17.0,2.0,1.0,2.0,11,14,25,16,3,False
5633,38.0,3.0,1.0,3.0,13,21,50,38,5,False
5634,45.0,8.0,8.0,3.0,22,17,88,45,15,False
5635,19.0,2.0,1.0,2.0,16,12,38,20,3,False
5636,71.0,12.0,12.0,7.0,21,40,171,119,23,False
5637,27.0,4.0,1.0,4.0,16,20,46,28,7,False
5638,39.0,4.0,1.0,4.0,14,22,56,36,7,False
5639,19.0,2.0,1.0,2.0,14,10,22,12,3,False
5640,40.0,4.0,1.0,4.0,12,27,63,41,7,False
5641,11.0,2.0,1.0,2.0,10,10,20,12,3,False
5642,21.0,3.0,1.0,3.0,16,14,34,18,5,False
5643,19.0,3.0,1.0,3.0,16,13,28,20,5,False
5644,34.0,4.0,1.0,4.0,14,16,41,23,7,False
5645,14.0,2.0,1.0,2.0,11,11,25,15,3,False
5646,59.0,6.0,1.0,6.0,16,27,95,62,11,False
5647,64.0,7.0,1.0,7.0,17,36,81,51,13,False
5648,46.0,5.0,1.0,5.0,16,26,65,41,9,False
5649,22.0,3.0,1.0,3.0,13,13,28,18,5,False
5650,14.0,2.0,1.0,2.0,11,11,27,16,3,False
5651,28.0,4.0,1.0,3.0,0,0,0,0,7,False
5652,16.0,2.0,1.0,2.0,11,14,32,20,3,False
5653,21.0,3.0,1.0,3.0,15,9,23,15,5,False
5654,53.0,7.0,6.0,6.0,17,20,59,33,13,False
5655,23.0,2.0,1.0,2.0,14,11,27,15,3,False
5656,17.0,3.0,1.0,2.0,10,7,16,7,5,False
5657,20.0,3.0,1.0,3.0,12,7,20,8,5,False
5658,13.0,2.0,1.0,2.0,11,11,25,15,3,False
5659,14.0,2.0,1.0,2.0,11,11,27,16,3,False
5660,33.0,5.0,1.0,4.0,26,27,87,57,9,False
5661,61.0,7.0,1.0,7.0,14,24,96,69,8,False
5662,17.0,2.0,1.0,2.0,5,12,19,16,3,False
5663,5.0,2.0,1.0,2.0,6,5,9,7,3,False
5664,19.0,2.0,1.0,2.0,11,8,18,11,3,False
5665,14.0,2.0,1.0,2.0,11,11,23,14,3,False
5666,14.0,2.0,1.0,2.0,0,0,0,0,3,False
5667,13.0,2.0,1.0,2.0,12,11,24,14,3,False
5668,13.0,2.0,1.0,2.0,0,0,0,0,3,False
5669,17.0,2.0,1.0,2.0,11,14,27,17,3,False
5670,49.0,5.0,1.0,4.0,0,0,0,0,9,False
5671,14.0,2.0,1.0,2.0,13,11,25,14,3,False
5672,21.0,3.0,1.0,2.0,16,14,34,27,5,False
5673,19.0,1.0,1.0,1.0,5,9,17,15,1,False
5674,23.0,4.0,1.0,3.0,0,0,0,0,7,False
5675,15.0,2.0,1.0,2.0,9,8,18,10,3,False
5676,33.0,5.0,1.0,5.0,11,19,37,32,9,False
5677,10.0,4.0,1.0,2.0,9,5,14,5,7,False
5678,46.0,6.0,1.0,4.0,21,19,76,37,10,False
5679,16.0,2.0,1.0,2.0,11,7,22,11,3,False
5680,53.0,6.0,1.0,6.0,19,31,87,59,11,False
5681,52.0,5.0,1.0,5.0,21,32,91,60,9,False
5682,43.0,5.0,1.0,5.0,0,0,0,0,9,False
5683,35.0,4.0,1.0,3.0,19,17,45,25,7,False
5684,51.0,8.0,1.0,6.0,20,37,70,53,15,False
5685,19.0,1.0,1.0,1.0,5,9,17,15,1,False
5686,14.0,2.0,1.0,2.0,11,11,27,16,3,False
5687,45.0,5.0,4.0,3.0,17,20,64,46,9,False
5688,19.0,1.0,1.0,1.0,5,9,17,15,1,False
5689,45.0,4.0,1.0,4.0,22,18,75,45,7,False
5690,44.0,3.0,1.0,3.0,15,15,58,34,5,False
5691,84.0,8.0,7.0,5.0,21,28,156,83,15,False
5692,32.0,4.0,1.0,4.0,17,12,39,24,7,False
5693,49.0,6.0,1.0,6.0,17,20,59,34,11,False
5694,23.0,2.0,1.0,2.0,13,12,25,17,3,False
5695,23.0,3.0,1.0,3.0,15,10,26,16,5,False
5696,20.0,2.0,1.0,2.0,17,8,28,14,3,False
5697,32.0,4.0,1.0,4.0,17,12,39,24,7,False
5698,49.0,6.0,1.0,6.0,17,20,59,34,11,False
5699,23.0,2.0,1.0,2.0,13,12,25,17,3,False
5700,22.0,3.0,1.0,3.0,15,9,24,14,5,False
5701,16.0,2.0,1.0,2.0,11,10,21,15,3,False
5702,39.0,5.0,1.0,4.0,23,19,69,37,9,False
5703,25.0,3.0,1.0,3.0,17,12,41,21,5,False
5704,32.0,4.0,1.0,4.0,15,16,38,22,7,False
5705,32.0,4.0,1.0,3.0,18,16,49,27,7,False
5706,57.0,6.0,5.0,5.0,21,25,77,49,11,False
5707,37.0,5.0,5.0,4.0,18,22,65,39,9,False
5708,46.0,5.0,1.0,5.0,16,24,68,43,9,False
5709,52.0,6.0,1.0,6.0,17,26,78,45,11,False
5710,30.0,3.0,1.0,3.0,16,16,44,22,5,False
5711,15.0,2.0,1.0,2.0,11,11,27,16,3,False
5712,42.0,4.0,1.0,4.0,19,26,74,48,7,False
5713,46.0,5.0,1.0,5.0,19,31,83,58,9,False
5714,41.0,5.0,1.0,5.0,0,0,0,0,9,False
5715,32.0,4.0,1.0,3.0,19,16,41,23,7,False
5716,53.0,8.0,1.0,7.0,20,38,72,55,15,False
5717,32.0,3.0,1.0,3.0,14,8,111,45,5,False
5718,50.0,3.0,1.0,3.0,15,16,77,48,5,False
5719,19.0,2.0,1.0,2.0,11,8,18,11,3,False
5720,21.0,2.0,1.0,2.0,14,10,28,15,3,False
5721,32.0,4.0,1.0,4.0,16,13,40,22,7,False
5722,15.0,2.0,1.0,2.0,12,11,28,16,3,False
5723,33.0,3.0,1.0,3.0,15,22,45,30,5,False
5724,13.0,2.0,1.0,2.0,11,11,23,14,3,False
5725,13.0,2.0,1.0,1.0,7,5,11,8,3,False
5726,13.0,2.0,1.0,2.0,11,11,23,14,3,False
5727,82.0,7.0,1.0,7.0,22,42,171,105,11,False
5728,17.0,2.0,1.0,2.0,15,12,34,18,3,False
5729,29.0,3.0,1.0,2.0,18,10,37,21,5,False
5730,31.0,3.0,1.0,2.0,18,15,52,30,5,False
5731,22.0,2.0,1.0,2.0,10,15,29,19,3,False
5732,40.0,2.0,1.0,2.0,12,15,70,38,3,False
5733,14.0,2.0,1.0,2.0,11,12,26,16,3,False
5734,24.0,7.0,6.0,6.0,16,11,40,18,13,False
5735,5.0,2.0,1.0,1.0,9,5,15,7,3,False
5736,5.0,2.0,1.0,1.0,9,3,14,5,3,False
5737,38.0,3.0,1.0,2.0,16,20,66,38,5,False
5738,14.0,2.0,1.0,2.0,0,0,0,0,3,False
5739,17.0,2.0,1.0,2.0,12,14,28,17,3,False
5740,14.0,2.0,1.0,2.0,0,0,0,0,3,False
5741,17.0,2.0,1.0,2.0,12,14,28,17,3,False
5742,38.0,2.0,1.0,2.0,9,13,54,33,3,False
5743,20.0,2.0,1.0,2.0,8,8,18,9,3,False
5744,25.0,2.0,1.0,2.0,15,11,29,15,3,False
5745,92.0,10.0,8.0,7.0,19,36,175,113,19,False
5746,57.0,9.0,3.0,6.0,24,23,125,65,17,False
5747,20.0,4.0,1.0,3.0,13,9,41,26,7,False
5748,35.0,6.0,1.0,3.0,15,18,46,38,11,False
5749,19.0,6.0,6.0,6.0,15,8,35,20,11,False
5750,13.0,4.0,4.0,4.0,11,8,27,14,7,False
5751,17.0,2.0,1.0,1.0,8,13,21,16,3,False
5752,16.0,5.0,5.0,1.0,14,6,31,16,9,False
5753,12.0,3.0,3.0,1.0,10,10,19,13,5,False
5754,27.0,7.0,7.0,7.0,15,10,42,23,13,False
5755,11.0,2.0,1.0,1.0,9,6,16,8,3,False
5756,4.0,1.0,1.0,1.0,3,1,3,1,1,False
5757,4.0,1.0,1.0,1.0,4,4,6,5,1,False
5758,5.0,1.0,1.0,1.0,4,6,9,8,1,False
5759,4.0,1.0,1.0,1.0,3,1,3,1,1,False
5760,12.0,1.0,1.0,1.0,8,8,14,10,1,False
5761,4.0,1.0,1.0,1.0,4,6,8,7,1,False
5762,5.0,1.0,1.0,1.0,4,7,9,8,1,False
5763,31.0,6.0,3.0,4.0,17,32,63,52,11,False
5764,7.0,1.0,1.0,1.0,5,8,12,10,1,False
5765,5.0,1.0,1.0,1.0,4,7,9,8,1,False
5766,2.0,1.0,1.0,1.0,7,4,9,6,1,False
5767,35.0,6.0,5.0,3.0,17,23,60,44,11,False
5768,42.0,4.0,1.0,4.0,24,31,56,45,5,False
5769,8.0,1.0,1.0,1.0,5,8,10,8,1,False
5770,6.0,1.0,1.0,1.0,3,1,3,1,1,False
5771,53.0,7.0,1.0,7.0,24,34,83,66,8,False
5772,8.0,1.0,1.0,1.0,5,8,10,8,1,False
5773,29.0,4.0,4.0,3.0,12,21,50,39,7,False
5774,32.0,4.0,4.0,3.0,12,21,50,39,7,False
5775,31.0,4.0,4.0,3.0,12,21,50,39,7,False
5776,6.0,1.0,1.0,1.0,3,1,3,1,1,False
5777,7.0,1.0,1.0,1.0,3,1,3,1,1,False
5778,4.0,1.0,1.0,1.0,3,2,3,2,1,False
5779,4.0,1.0,1.0,1.0,6,2,6,2,1,False
5780,9.0,1.0,1.0,1.0,6,8,14,10,1,False
5781,37.0,5.0,3.0,1.0,14,20,47,37,9,False
5782,18.0,6.0,3.0,4.0,10,8,30,24,11,False
5783,10.0,1.0,1.0,1.0,5,6,9,6,1,False
5784,19.0,3.0,1.0,2.0,12,14,28,19,5,False
5785,4.0,1.0,1.0,1.0,7,4,8,4,1,False
5786,4.0,1.0,1.0,1.0,10,3,12,3,1,False
5787,4.0,1.0,1.0,1.0,9,3,10,3,1,False
5788,4.0,1.0,1.0,1.0,8,3,10,3,1,False
5789,9.0,2.0,1.0,2.0,5,5,9,5,3,False
5790,142.0,38.0,31.0,4.0,32,41,284,163,72,False
5791,141.0,38.0,31.0,4.0,32,41,284,163,72,False
5792,163.0,40.0,31.0,7.0,32,44,314,176,75,False
5793,34.0,4.0,1.0,3.0,12,12,52,31,7,False
5794,84.0,18.0,16.0,2.0,22,27,161,106,35,False
5795,49.0,5.0,1.0,3.0,14,12,109,65,9,False
5796,65.0,8.0,8.0,5.0,21,40,119,73,15,False
5797,84.0,18.0,16.0,2.0,22,27,161,106,35,False
5798,84.0,18.0,16.0,2.0,22,27,161,106,35,False
5799,149.0,35.0,11.0,10.0,26,41,306,215,69,False
5800,7.0,2.0,1.0,2.0,5,3,6,3,3,False
5801,43.0,17.0,14.0,8.0,0,0,0,0,33,False
5802,10.0,1.0,1.0,1.0,8,16,30,20,1,False
5803,39.0,17.0,14.0,8.0,0,0,0,0,33,False
5804,60.0,25.0,21.0,9.0,0,0,0,0,49,False
5805,36.0,9.0,4.0,7.0,16,8,82,40,17,False
5806,54.0,10.0,3.0,8.0,19,21,138,90,19,False
5807,15.0,4.0,1.0,2.0,16,12,36,25,7,False
5808,22.0,5.0,1.0,4.0,17,16,42,37,9,False
5809,17.0,3.0,1.0,2.0,12,9,22,17,5,False
5810,85.0,24.0,6.0,16.0,26,26,297,168,47,False
5811,23.0,9.0,8.0,5.0,15,17,69,49,17,False
5812,17.0,3.0,1.0,3.0,14,13,29,24,5,False
5813,9.0,1.0,1.0,1.0,0,0,0,0,1,False
5814,32.0,3.0,1.0,2.0,11,23,56,44,5,False
5815,41.0,2.0,1.0,2.0,11,27,84,65,3,False
5816,109.0,16.0,9.0,5.0,21,52,203,165,31,False
5817,50.0,4.0,3.0,3.0,12,28,80,63,7,False
5818,66.0,10.0,5.0,3.0,20,46,125,108,19,False
5819,53.0,3.0,1.0,2.0,12,35,91,74,5,False
5820,24.0,6.0,1.0,2.0,0,0,0,0,11,False
5821,29.0,8.0,8.0,3.0,15,16,72,44,15,False
5822,18.0,5.0,5.0,1.0,11,11,22,19,9,False
5823,17.0,4.0,4.0,3.0,19,16,117,47,7,False
